codigo,nombre,tipo,capitulo,grupo,subgrupo,categoria,codigo_jerarquico,sexo_aplicable,quirurgico,habilitado,actualizado_en
810641,ARTRODESIS INTERSOMÁTICA TRANSACRA ANTERIOR VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.41,Z,true,true,2026-04-29 12:54:39
810642,ARTRODESIS INTERCORPORAL LUMBOSACRA UNA VÉRTEBRA TÉCNICA ANTERIOR O LATERAL VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.42,Z,true,true,2026-04-29 12:54:39
810643,ARTRODESIS INTERCORPORAL LUMBOSACRA UNA VÉRTEBRA TÉCNICA ANTERIOR O LATERAL VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.43,Z,true,true,2026-04-29 12:54:39
810644,ARTRODESIS INTERCORPORAL LUMBOSACRA UNA VÉRTEBRA TÉCNICA ANTERIOR O LATERAL VÍA ENDOSCÓPICA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.44,Z,true,true,2026-04-29 12:54:39
810645,ARTRODESIS INTERCORPORAL LUMBOSACRA MÁS DE UNA VÉRTEBRA TÉCNICA ANTERIOR O LATERAL VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.45,Z,true,true,2026-04-29 12:54:39
810646,ARTRODESIS INTERCORPORAL LUMBOSACRA MÁS DE UNA VÉRTEBRA TÉCNICA ANTERIOR O LATERAL VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.46,Z,true,true,2026-04-29 12:54:39
810647,ARTRODESIS INTERCORPORAL LUMBOSACRA MÁS DE UNA VÉRTEBRA TÉCNICA ANTERIOR O LATERAL VÍA ENDOSCÓPICA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.47,Z,true,true,2026-04-29 12:54:39
810648,LAMINOPLASTIA LUMBAR HASTA DOS SEGMENTOS VÍA POSTERIOR,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.48,Z,true,true,2026-04-29 12:54:39
810649,LAMINOPLASTIA LUMBAR MÁS DE DOS SEGMENTOS VÍA POSTERIOR,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA, TÉCNICA ANTERIOR",81.0.6.49,Z,true,true,2026-04-29 12:54:39
810817,ARTRODESIS DE LA REGIÓN LUMBAR TÉCNICA POSTERIOR DE UNA A TRES VÉRTEBRAS SIN INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.17,Z,true,true,2026-04-29 12:54:39
810818,ARTRODESIS DE LA REGIÓN LUMBAR TÉCNICA POSTERIOR DE UNA A TRES VÉRTEBRAS SIN INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.18,Z,true,true,2026-04-29 12:54:39
810819,ARTRODESIS DE LA REGIÓN LUMBAR TÉCNICA POSTERIOR MÁS DE TRES VÉRTEBRAS SIN INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.19,Z,true,true,2026-04-29 12:54:39
810820,ARTRODESIS DE LA REGIÓN LUMBAR TÉCNICA POSTERIOR MÁS DE TRES VÉRTEBRAS SIN INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.20,Z,true,true,2026-04-29 12:54:39
810821,ARTRODESIS DE LA REGIÓN LUMBAR TÉCNICA POSTERIOR DE UNA A TRES VÉRTEBRAS CON INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.21,Z,true,true,2026-04-29 12:54:39
810822,ARTRODESIS DE LA REGIÓN LUMBAR TÉCNICA POSTERIOR DE UNA A TRES VÉRTEBRAS CON INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.22,Z,true,true,2026-04-29 12:54:39
810823,ARTRODESIS DE LA REGIÓN LUMBAR TÉCNICA POSTERIOR MÁS DE TRES VÉRTEBRAS CON INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.23,Z,true,true,2026-04-29 12:54:39
810824,ARTRODESIS DE LA REGIÓN LUMBAR TÉCNICA POSTERIOR MÁS DE TRES VÉRTEBRAS CON INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.24,Z,true,true,2026-04-29 12:54:39
810825,ARTRODESIS DE LA UNIÓN LUMBOSACRA TÉCNICA POSTERIOR SIN INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.25,Z,true,true,2026-04-29 12:54:39
810826,ARTRODESIS DE LA UNIÓN LUMBOSACRA TÉCNICA POSTERIOR SIN INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.26,Z,true,true,2026-04-29 12:54:39
810827,ARTRODESIS DE LA UNIÓN LUMBOSACRA TÉCNICA POSTERIOR CON INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.27,Z,true,true,2026-04-29 12:54:39
810828,ARTRODESIS DE LA UNIÓN LUMBOSACRA TÉCNICA POSTERIOR CON INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.28,Z,true,true,2026-04-29 12:54:39
810829,ARTRODESIS DE LA UNIÓN LUMBOPÉLVICA TÉCNICA POSTERIOR SIN INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.29,Z,true,true,2026-04-29 12:54:39
810830,ARTRODESIS DE LA UNIÓN LUMBOPÉLVICA TÉCNICA POSTERIOR SIN INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.30,Z,true,true,2026-04-29 12:54:39
810831,ARTRODESIS DE LA UNIÓN LUMBOPÉLVICA TÉCNICA POSTERIOR CON INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.31,Z,true,true,2026-04-29 12:54:39
810832,ARTRODESIS DE LA UNIÓN LUMBOPÉLVICA TÉCNICA POSTERIOR CON INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.32,Z,true,true,2026-04-29 12:54:39
810833,ARTRODESIS DE LA UNIÓN LUMBOPÉLVICA TÉCNICA POSTERIOR CON INSTRUMENTACIÓN INTERCRESTILIA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.33,Z,true,true,2026-04-29 12:54:39
810834,ARTRODESIS DE LA UNIÓN SACROILÍACA TÉCNICA POSTERIOR SIN INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.34,Z,true,true,2026-04-29 12:54:39
810835,ARTRODESIS DE LA UNIÓN SACROILÍACA TÉCNICA POSTERIOR SIN INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.35,Z,true,true,2026-04-29 12:54:39
810836,ARTRODESIS DE LA UNIÓN SACROILÍACA TÉCNICA POSTERIOR CON INSTRUMENTACIÓN VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.36,Z,true,true,2026-04-29 12:54:39
810837,ARTRODESIS DE LA UNIÓN SACROILÍACA TÉCNICA POSTERIOR CON INSTRUMENTACIÓN VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.37,Z,true,true,2026-04-29 12:54:39
810838,ARTRODESIS INTERSOMÁTICA POSTEROLATERAL O TRANSFORAMINAL HASTA DOS SEGMENTOS VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.38,Z,true,true,2026-04-29 12:54:39
810839,ARTRODESIS INTERSOMÁTICA POSTEROLATERAL O TRANSFORAMINAL HASTA DOS SEGMENTOS VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.39,Z,true,true,2026-04-29 12:54:39
810840,ARTRODESIS INTERSOMÁTICA POSTEROLATERAL O TRANSFORAMINAL HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.40,Z,true,true,2026-04-29 12:54:39
810841,ARTRODESIS INTERSOMÁTICA POSTEROLATERAL O TRANSFORAMINAL MÁS DE DOS SEGMENTOS VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.41,Z,true,true,2026-04-29 12:54:39
810842,ARTRODESIS INTERSOMÁTICA POSTEROLATERAL O TRANSFORAMINAL MÁS DE DOS SEGMENTOS VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.42,Z,true,true,2026-04-29 12:54:39
810843,ARTRODESIS INTERSOMÁTICA POSTEROLATERAL O TRANSFORAMINAL MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.43,Z,true,true,2026-04-29 12:54:39
810844,ARTRODESIS INTERSOMÁTICA TRANSACRA POSTERIOR VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.44,Z,true,true,2026-04-29 12:54:39
810845,ARTRODESIS INTERSOMÁTICA TRANSACRA POSTERIOR VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.45,Z,true,true,2026-04-29 12:54:39
810846,ARTRODESIS INTERSOMÁTICA INTERESPINOSA POSTERIOR VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.46,Z,true,true,2026-04-29 12:54:39
810847,ARTRODESIS INTERSOMÁTICA INTERESPINOSA POSTERIOR VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.47,Z,true,true,2026-04-29 12:54:39
810848,ARTRODESIS INTERSOMÁTICA INTERESPINOSA POSTERIOR VÍA ENDOSCÓPICA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.48,Z,true,true,2026-04-29 12:54:39
810849,ARTRODESIS INTERCORPORAL LUMBOSACRA VÍA POSTEROLATERAL DE UNA VÉRTEBRA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.49,Z,true,true,2026-04-29 12:54:39
810850,ARTRODESIS INTERCORPORAL LUMBOSACRA VÍA POSTEROLATERAL MÁS DE UNA VÉRTEBRA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.50,Z,true,true,2026-04-29 12:54:39
810851,ARTRODESIS INTERFACETARIA POSTERIOR VÍA ABIERTA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.51,Z,true,true,2026-04-29 12:54:39
810852,ARTRODESIS INTERFACETARIA POSTERIOR VÍA PERCUTÁNEA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.52,Z,true,true,2026-04-29 12:54:39
810853,ARTRODESIS INTERFACETARIA POSTERIOR VÍA ENDOSCÓPICA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.53,Z,true,true,2026-04-29 12:54:39
810854,MANIOBRAS DE MANIPULACIÓN (DESROTACIÓN- TRASLACIÓN- ENTRE OTRAS) DE IMPLANTE VERTEBRAL PARA ALINEACIÓN DE COLUMNA,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,"""ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y LUMBOSACRA,TÉCNICA POSTERIOR""",81.0.8.54,Z,true,true,2026-04-29 12:54:39
810901,REFUSIÓN DE COLUMNA OCCIPITOCERVICAL ANTERIOR O LATERAL,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,REFUSIÓN DE COLUMNA VERTEBRAL,81.0.9.01,Z,true,true,2026-04-29 12:54:39
810902,REFUSIÓN DE COLUMNA OCCIPITOCERVICAL POSTERIOR,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,REFUSIÓN DE COLUMNA VERTEBRAL,81.0.9.02,Z,true,true,2026-04-29 12:54:39
810903,REFUSIÓN DE COLUMNA CERVICAL ANTERIOR O LATERAL,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,REFUSIÓN DE COLUMNA VERTEBRAL,81.0.9.03,Z,true,true,2026-04-29 12:54:39
810904,REFUSIÓN DE COLUMNA CERVICAL POSTERIOR,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,REFUSIÓN DE COLUMNA VERTEBRAL,81.0.9.04,Z,true,true,2026-04-29 12:54:39
810905,REFUSIÓN DE COLUMNA CERVICOTORÁCICA ANTERIOR O LATERAL,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,REFUSIÓN DE COLUMNA VERTEBRAL,81.0.9.05,Z,true,true,2026-04-29 12:54:39
810906,REFUSIÓN DE COLUMNA CERVICOTORÁCICA POSTERIOR,CUPS,CapItulo 13 SISTEMA OSTEOMUSCULAR,PROCEDIMIENTOS DE REPARACIÓN Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACIÓN,ARTRODESIS O FUSIÓN ESPINAL,REFUSIÓN DE COLUMNA VERTEBRAL,81.0.9.06,Z,true,true,2026-04-29 12:54:39
